Estado_civil,Curso,Modalidad_asistencia,Nacionalidad,Cualificación_de_la_madre,Cualificación_del_padre,Desplazado,Necesidades_educativas_especiales,Deudor,Matrícula_al_día,Género,Titular_de_la_beca,Estudiante_internacional,Nota_primer_semestre,Nota_segundo_semestre,Tasa_de_desempleo,Rendimiento
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Masculino,No,No,14.5,11.333333333333334,12.4,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Educación Superior - Grado,Si,No,No,Si,Masculino,No,No,13.4,10.666666666666666,9.4,Enrolled
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,Si,No,Masculino,No,No,0.0,0.0,12.7,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Masculino,Si,No,10.8,12.5,11.1,Dropout
Soltero/a,Servicio Social,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,0.0,0.0,13.9,Dropout
Casado/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,No,No,Si,No,Masculino,No,No,11.428571428571429,12.0,15.5,Dropout
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,12.5,11.6,15.5,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,13.5,12.333333333333334,8.9,Enrolled
Soltero/a,Turismo ,Matutino,Portugués,Educación Superior - Maestría ,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,0.0,0.0,10.8,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,Si,No,12.75,11.5,13.9,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Masculino,No,No,11.333333333333334,12.333333333333334,15.5,Enrolled
Soltero/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Superior - Grado,No,No,No,Si,Masculino,No,No,0.0,0.0,16.2,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Grado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,No,No,11.4,12.4,8.9,Enrolled
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Grado,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,14.428571428571429,14.571428571428571,13.9,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,12.492857142857144,11.7125,16.2,Graduate
divorciado/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,11.5,11.0,10.8,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,11.2,12.8,7.6,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,No,No,Masculino,No,No,12.0,11.0,9.4,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,15.885714285714286,15.885714285714286,10.8,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,Si,No,Masculino,No,No,12.94,11.58,12.4,Dropout
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,No,Masculino,No,No,14.0,14.166666666666666,9.4,Graduate
Casado/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Graduate
divorciado/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,Si,No,Masculino,No,No,0.0,0.0,15.5,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Carrera de grado superior - Maestría (2º ciclo),30,No,No,No,Si,Masculino,No,No,0.0,0.0,8.9,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,11.25,11.0,7.6,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Desconocido,Carrera de especialización tecnológica,No,No,No,Si,Masculino,No,No,0.0,0.0,10.8,Dropout
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,Desconocido,Carrera de especialización tecnológica,No,No,No,No,Femenino,No,No,11.25,0.0,10.8,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,10.666666666666666,12.5,9.4,Enrolled
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,Desconocido,Carrera de especialización tecnológica,Si,No,No,Si,Femenino,No,No,11.8,10.666666666666666,7.6,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Desconocido,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,11.625,11.181818181818182,7.6,Graduate
Soltero/a,Servicio Social,Matutino,Portugués,Desconocido,Puede leer sin haber cursado 4º año de escolaridad,Si,No,No,Si,Masculino,No,No,0.0,0.0,9.4,Dropout
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,Si,No,Si,Masculino,Si,No,10.25,11.25,12.7,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,10.8,11.357142857142858,9.4,Graduate
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,Si,No,No,No,Masculino,Si,No,12.545454545454543,12.666666666666666,8.9,Graduate
Soltero/a,Agronomía,Matutino,Español,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,Si,13.571428571428571,13.4,8.9,Enrolled
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Masculino,No,No,0.0,0.0,16.2,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Dropout
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,14.77777777777778,12.2,13.9,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,0.0,0.0,16.2,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,No,No,Masculino,No,No,0.0,0.0,12.7,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,No,No,Masculino,No,No,0.0,0.0,15.5,Dropout
Casado/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,Si,No,11.4,11.6,9.4,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,11.666666666666666,10.857142857142858,15.5,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Desconocido,Carrera de especialización tecnológica,Si,No,No,Si,Masculino,No,No,11.285714285714286,13.0,9.4,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Masculino,Si,No,11.5,12.6,10.8,Graduate
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,Si,No,16.0,16.0,8.9,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Masculino,Si,No,12.5,12.666666666666666,10.8,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,12.0,13.0,7.6,Enrolled
Casado/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,0.0,11.666666666666666,9.4,Enrolled
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,13.0,12.6,9.4,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Superior - Grado,No,No,No,Si,Masculino,No,No,13.714285714285714,12.083333333333334,15.5,Graduate
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,Si,No,12.333333333333334,12.5,11.1,Dropout
Soltero/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,No,Masculino,No,No,12.727272727272728,12.7,15.5,Dropout
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Desconocido,Carrera de especialización tecnológica,No,No,No,Si,Masculino,No,No,14.0,0.0,9.4,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,No,Masculino,No,No,0.0,0.0,8.9,Dropout
Soltero/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,11.4,11.0,7.6,Enrolled
Casado/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Desconocido,Carrera de especialización tecnológica,No,No,No,Si,Masculino,No,No,0.0,10.0,9.4,Dropout
Casado/a,Agronomía,Matutino,Portugués,Educación Superior - Grado,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,18.875,17.692307692307693,16.2,Graduate
Soltero/a,Educación Básica,Matutino,Portugués,Desconocido,Carrera de especialización tecnológica,No,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,11.333333333333334,12.6,16.2,Enrolled
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,13.5,16.2,8.9,Dropout
Casado/a,Turismo ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,15.0,10.0,16.2,Graduate
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,No,Masculino,No,No,0.0,0.0,12.4,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,14.22222222222222,12.8,12.7,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,Si,No,Masculino,No,No,0.0,0.0,9.4,Enrolled
Soltero/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Superior - Grado,No,No,Si,No,Masculino,No,No,12.0,0.0,15.5,Dropout
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,No,No,12.6,12.0,12.7,Graduate
Soltero/a,Diseño de Animación y Multimedia,Matutino,Santo Tomé y Príncipe,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,Si,15.083333333333334,13.083333333333334,8.9,Enrolled
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación Superior - Grado,Carrera técnico-profesional,No,No,No,Si,Masculino,Si,No,0.0,0.0,9.4,Dropout
Soltero/a,Agronomía,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,14.5,15.3,16.2,Graduate
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,14.5,13.5,11.1,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,10.0,13.0,7.6,Enrolled
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Otro - 11º Año de Escolaridad,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,0.0,0.0,12.4,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,11.6,13.2,12.4,Graduate
Casado/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,11.75,0.0,15.5,Dropout
Soltero/a,Turismo ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,13.9,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,No,Si,Masculino,No,No,0.0,0.0,9.4,Dropout
Soltero/a,Turismo ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,Si,Si,Masculino,Si,No,0.0,0.0,8.9,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,No,No,Si,No,Masculino,No,No,11.25,11.8,10.8,Dropout
Soltero/a,Equinocultura,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,Si,Si,Masculino,No,No,11.571428571428571,0.0,13.9,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,10.0,16.0,10.8,Enrolled
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,Si,No,13.833333333333334,12.3,15.5,Enrolled
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,12.75,12.666666666666666,12.4,Dropout
Casado/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,10.8,Dropout
Soltero/a,Equinocultura,Matutino,Portugués,Educación Superior - Doctorado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,No,No,11.6,11.0,13.9,Enrolled
Casado/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,No,Masculino,No,No,0.0,0.0,12.7,Dropout
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,No,No,11.25,10.333333333333334,10.8,Dropout
Soltero/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,No,Masculino,No,No,0.0,0.0,13.9,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Grado,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,14.333333333333334,15.0,15.5,Graduate
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,Si,No,Masculino,No,No,0.0,0.0,16.2,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,Si,No,13.5,13.5,7.6,Graduate
Soltero/a,Turismo ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Masculino,No,No,12.666666666666666,12.2,7.6,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,12.444285714285714,11.347142857142858,12.4,Graduate
